"","RN_7","RN_15","RN_5","RN_17","RN_13","RN_9","RN_20","RN_16","RN_8","RN_3","RN_12","RN_14","RN_6","RN_10","RN_11","RN_2","RN_19","RN_18","RN_1","RN_4"
"FEAT_641",-3.24174570060712,-3.16914663884405,-3.01281837861133,-0.603771612942313,-3.3412098414469,-3.57911367004738,-3.39902159133522,-3.60167450924982,-2.16678921790947,-3.00968255339734,-3.44831547418777,-2.00891880713474,-2.5449798832558,-3.46133742478087,-3.81986474623056,-3.02169928164495,-3.56005738230868,-1.16605074670273,-3.22294008957531,-2.64905721823985
"FEAT_952",-2.7833698160819,-2.68965987938785,-2.66280908783269,-0.0998503167838059,-3.02029892900257,-2.81705918537945,-2.556057364893,-2.70696284172243,-0.96934311285734,-2.72628331141029,-3.09365467496461,-0.957515454272877,-2.32118963980851,-2.84016171913288,-3.97287828126145,-2.70420654806401,-2.85490294988904,-0.125505231207919,-2.7892405984098,-2.68084331895951
"FEAT_742",-1.89662680228069,-2.45639921192326,-2.88381763200988,-1.73013845927057,-2.1237894912804,-2.49216959084765,-2.96594054490789,-2.09333466710423,-2.23308931108025,-1.68397878163585,-2.38514020057508,-1.94344862046854,-2.28508601172873,-2.22910465212045,-2.33585607151895,-2.1398967148559,-1.87868555486905,-1.8919546522248,-2.12059099444671,-2.43798444980083
"FEAT_707",-1.86413800304825,-1.8874308566163,-1.44552535085848,-0.586372388864303,-2.03137643979888,-1.64213713367613,-2.17213738500866,-1.66908633942533,-0.854024490994839,-1.42266737796886,-1.96814909579376,-1.2357541216373,-2.55291467931627,-1.14212729823771,-1.91821677059344,-1.58617104114022,-1.5368307197632,-0.87078524731346,-1.53596336877917,-2.18913646530505
"FEAT_956",-2.39193318381544,-2.04677012997108,-2.33932235767975,-0.649917084542407,-1.84505209966169,-1.8395428914602,-2.47963492235891,-2.11062354103473,-1.7333437440287,-1.98027521891931,-2.45429759583193,-1.59236095304232,-2.25043167248771,-2.28756881295349,-2.06345555356161,-2.15433200691489,-2.0979366361108,-0.155560912858239,-2.00595808615066,-2.62229305654187
"FEAT_763",3.25843836804777,3.26137390876859,2.94840245956598,3.64202883672372,3.61048005256968,3.85639452619422,4.20631034837912,5.98698624550454,2.40227853282896,0.268449749318877,3.25546655456626,3.67156787089669,5.20084582104501,4.56916961400452,4.0837452373945,4.52063532610921,4.42599488189553,3.08334459647913,4.31175970378855,4.50708880918237
"FEAT_755",-5.46846327605409,-4.52580042825301,-4.84230343031598,-0.272030500034172,-4.49458732356916,-5.56940888436364,-6.237621389661,-7.29316910190594,-2.94074792191443,-4.24321333309972,-4.84693257965984,-2.32586988706874,-4.34135862483626,-4.12164612671767,-4.45327063401062,-5.02004071443022,-5.31360289892966,-0.425093424481511,-4.27441076931784,-5.01548142744321
"FEAT_39",1.92651982661894,1.90586559020775,1.98657043968058,-1.91008998398965,1.57863584233397,1.57792260854438,1.57459317074897,1.58022458171449,-2.07748747279256,1.83591440636892,1.73032443620468,-2.08482215404409,2.24110994662609,1.82690087840322,1.13312051066558,1.6404244227851,1.75499525730019,-2.60044774821858,1.75513489906725,1.84979979267482
"FEAT_215",-4.70243023098001,-5.04132781631067,-4.90582940023821,-0.10227209510281,-4.21647379330672,-3.31177599977782,-4.79604847672092,-4.06635500253423,-0.890036954998747,-4.03317456798504,-5.16857731798057,-1.61778323359111,-5.69135992734399,-5.12980469297339,-2.69383698331684,-3.71221971427927,-4.63502633877197,-0.401525569561297,-3.78912851706632,-4.35955751215695
"FEAT_804",-3.12687234635973,-3.70598712964501,-3.7311832415722,0.124260653351,-3.96139095741786,-3.44452724509598,-3.6407544523996,-4.21410525014765,-1.08710201213126,-3.88718319722703,-3.01538483539749,-1.06014961069565,-3.79525250331876,-4.57953372652272,-4.29541958337543,-3.83462140889233,-3.80721878664435,-0.273799038184442,-3.57619713520477,-3.48565928303244
"FEAT_760",-4.14253749626795,-4.32398435548853,-4.74648333362327,-0.527501323536118,-4.48499256387266,-5.01499357670402,-4.90663202494004,-3.83694823073909,-0.911825782340601,-3.25934990858752,-5.06087724083822,-1.82942231617802,-4.49438933203863,-0.160681602505795,-4.58908645314588,-3.48867123897811,-4.62688417327414,0.0333580035987013,-4.4401436986611,-4.74983979951705
"FEAT_286",-1.41863973595904,-0.364193821864373,-1.68718600931295,-0.713745974604191,-1.12213948233449,-2.16132372142153,-1.02881591964573,-1.14191427582147,-0.474908955256242,-2.28339764018641,-2.59175806223001,0.875065149753121,-0.407722115777083,-1.14078610773924,-1.8761937983856,-1.05237373535624,0.280987075247296,0.166604643150701,-2.10035052533247,-1.11084023960641
"FEAT_172",-2.06057812446422,-1.81419521257232,-2.28592151638092,-0.285604771633657,-1.74942986681603,-2.04126801837173,-2.01541172563285,-2.05228262445114,-1.25763058732564,-1.34805899580864,-2.24822820019767,-1.09285101896214,-1.94454953653192,-2.36127619808183,-2.0440786589586,-1.80804531188436,-1.78385849113192,-0.527928082136059,-1.44786761457228,-1.95661107057359
"FEAT_819",-2.78659636189081,-1.99180385940797,-2.59191179680639,-1.45388561431769,-2.89036897202368,-2.40593146205691,-2.89001986021664,-1.90425122211449,-1.97056823590625,-2.68693876701464,-2.84643063233652,-2.62426803765569,-3.14401150654202,-2.02916226935796,-1.54933859099043,-2.34479608635244,-2.22817899078959,-2.29066759627473,-2.79524333700135,-2.26961043862015
"FEAT_152",2.73729705770377,2.10289606634171,3.48182936837743,3.08728785246477,5.16901907046065,4.92608544089861,3.18232724038422,3.43716403878205,3.27539705711621,5.72327068626932,0.378628888521217,1.4104963943878,3.79100614297329,4.70010641675555,3.90142324641851,4.06026703046226,2.44080438479321,3.08822580865978,3.19085084029686,4.68141793299263
"FEAT_776",0.98340672943836,0.998886993355694,1.06412247307138,2.04139480396488,2.07525104955967,1.4823757719613,0.961648685403273,1.69844759953186,1.13171209570985,0.728502682904513,1.21776197699773,1.40676093927639,0.807562808180237,1.23541003370853,0.0777168742555418,1.1431302262216,1.04180688176379,1.50274817091835,1.88186577055724,0.746150147141955
"FEAT_617",-3.93404091150071,-3.61880957702725,-3.97411295573768,-0.265240740653209,-3.09141168791647,-4.21797812980604,-4.02400122187946,-2.90597430784136,-1.91288933622996,-3.47815652154944,-3.74246013835916,-0.605282485100752,-4.03280614508324,-3.66784277279575,-3.06142251536431,-3.15114093167385,-3.39270550483648,-0.540285138986042,-3.13965305735974,-3.70393081492241
"FEAT_32",-3.46417454425989,-3.29380449397297,-4.11146236805176,-0.0510741845942691,-3.92835997818985,-3.78802875483939,-3.45973239942456,-3.47881139567367,0.833538853861259,-3.63293996823559,-3.46973347337322,0.360481335656755,-3.79648574678244,-3.98729766899783,-3.82053554439898,-3.31096790798201,-3.98271310389521,0.248864632697639,-3.90381180009536,-3.41026825513097
"FEAT_778",-3.59073389609603,-2.92976074492878,-3.44386943963405,0.296127587672203,-2.36316365892029,-2.44434091373738,-3.50570647332318,-1.94664449448786,0.506763157756221,-2.35561860725064,-2.88783947500227,0.206739090964849,-4.17775343869363,0.260586971669465,-1.95955335705612,-2.26465364580803,-2.88057721364219,0.426422043971219,-2.31186249079355,-2.7901448269498
"FEAT_930",-4.11668298016533,-3.70778556074961,-4.77701282008866,-0.660674854878103,-4.41732142890865,-4.10391336203093,-2.94317073622282,-4.43400902175739,-1.68329616043128,-3.75445582894853,-4.2048660961333,-1.37325110679303,-4.09123728636908,-3.77602171525281,-3.7284458542707,-4.01090399139159,-3.55905620747842,-1.15421363678794,-3.808959997366,-4.31910627776556
"FEAT_560",-3.30695645842346,-3.61498498382061,-4.55111587122695,-0.230513263532839,-4.19979001691957,-3.93965213326719,-3.79807065373259,-3.92540492177604,-0.973515327495986,-3.81851992929666,-4.28903164226294,-1.37819720785728,-4.14903646728555,-3.64449724512448,-3.55751444253367,-3.76797774990881,-4.21598360906257,-0.210078550631954,-4.33112144896998,-3.97375534848778
"FEAT_529",-2.73606362787181,-1.2707191539726,-2.90485066398132,-1.75110795210767,-4.0698840941125,-1.88680180212759,-3.52708912422158,-1.67200306916272,-2.44393898035355,-0.377401913454005,-3.27819619831623,-2.48027486015713,-3.26743833728103,-2.8134857581913,-1.97647146450376,-0.896758894098653,-2.36340473086352,-0.729992211172771,-2.69206236960315,-3.49946628043955
"FEAT_842",-3.74360001272393,-3.29420793885023,-3.71001856161912,-3.33103796544868,-2.99451870640105,-2.68939603230026,-2.7110140121153,-3.3040270349337,-3.27435494196923,-3.02680005934372,-3.27747876930528,-3.98648059308757,-3.48772777668652,-2.6174530500837,-2.71082345099399,-2.86289911406343,-3.4298314785818,-3.91900517195333,-2.21226056507693,-3.642068889262
"FEAT_606",-4.27673172796933,-4.4964258261195,-4.81328787781135,-0.305937525823782,-4.41568760595491,-5.11858799887605,-4.50783265838279,-5.15852193899506,-1.74368346105491,-4.45162097484959,-4.75134714445822,-1.91540782337754,-4.35697266717796,-4.48024647668169,-3.85665964405897,-3.89096332164955,-4.57094592233986,-0.322862364511342,-4.28051586350222,-4.14811469167534
"FEAT_493",-0.248535834198547,-1.0076675991329,-0.826524683780831,1.06006900076084,1.19401061996663,-0.555287754888619,1.27731648927827,-1.2263483816106,0.516366927609349,0.756652232964374,-1.13926109453535,0.113631432888174,-1.53908132226431,0.214651144301002,-0.867398604788855,0.566255703811179,-0.227033197626678,1.15138401970875,-3.04097275322245,-1.93058408489831
"FEAT_524",-3.51577672035621,-2.89735931971038,-4.06880655752871,-0.312694172745139,-4.67884900992049,-3.94922679905822,-4.6153480282742,-4.06293460820769,-0.943502600109876,-3.9495083545028,-4.29575723990257,-1.3924815590473,-3.85222937937318,-4.44040309188031,-5.15049950285466,-3.71328115905442,-4.14177790938505,-0.0817479419829583,-4.02843265291423,-3.81532541939861
"FEAT_897",0.542625554163696,0.326318835846754,0.311809339874407,1.33757160437168,0.36022023871569,0.802396163210298,-1.08975865273903,-0.761114031363111,0.72352423879244,-0.317564369373253,0.0513868915901739,1.67256567318055,2.09859584105646,1.04447878704479,-2.05695588481208,-0.524299718814532,1.03735858179299,1.1999602008417,0.319331502771964,1.12901453818105
"FEAT_685",-2.995286763146,-3.01503598083247,-2.94002058566687,0.0949593004971934,-2.81424079407645,-2.94791694004976,-3.00294438789256,-2.09640305617191,-0.133402754328687,-3.05643828684427,-2.99317216810735,-0.037774537182399,-3.27477759655132,-2.64963875023113,-2.74537863817795,-3.03305229594792,-3.14239351266031,0.00187187445967646,-2.98028726397218,-3.124349505782
"FEAT_193",-0.214386958634065,0.585654938959018,0.442036533909565,0.00614126421166887,-1.64040285807034,0.56941551520062,-0.300361119565107,-0.307548015058629,0.523221441416661,0.997847687142369,-1.22616735341514,0.356990453289545,0.978911901341233,-0.0938780386889884,-0.274646606522569,-0.832117077871403,-0.0572293984543757,0.112597833982842,-0.119834454244401,0.536792034626338
"FEAT_769",-5.56778326652254,-4.67564224850898,-4.12269447206361,-1.24548620462295,-4.44249253620737,-4.64457916400228,-4.52112236068245,-4.69065040125367,-2.22339636933516,-4.99388395032506,-4.73470962022584,-2.2868741214079,-4.82975293246842,-4.72517352376997,-4.46118931884362,-4.88271970079989,-5.01584468944712,-2.00146125307832,-3.92977283644766,-4.39218056416832
"FEAT_324",-3.77963863364158,-3.43057202456866,-4.45903007063427,-4.22029069459041,-4.4055179269905,-4.48854700484358,-4.11324040508467,-4.48962614187531,-4.30355937407188,-4.32160746036201,-4.60801227785632,-4.03338408603294,-3.77206617205447,-4.27845815924451,-4.6721306437699,-4.94637052201574,-4.38401839982145,-3.84845467844936,-4.53313990508116,-2.99356963896509
"FEAT_892",-0.761675442008519,-1.09093630098177,-0.817891707512061,-0.0140997496254819,-1.29424074419115,-1.22949841787179,-1.1208725342979,-1.51652429312689,-0.309531068737894,-1.09125053743809,-1.08617644344697,-0.730592961317339,-1.02682608663479,-0.845776357684497,-1.09611749621515,-0.795048602512728,-1.0040675129418,-0.278989318496494,-0.801560338627785,-0.993666687861203
"FEAT_241",-3.52773763202821,-3.52123690311077,-5.92088955160654,-1.27861908115538,-4.84263605388922,-3.88778826031364,-0.687750469903945,-3.48886305372386,-1.58288279005268,-4.40943929111888,-2.3904037409991,-1.70086162048096,-3.31771174008629,-1.85681401599059,-4.34415572021031,-3.59426751418551,-2.24899657243351,-1.03143589021676,-4.68776238593872,-3.61397358738022
"FEAT_254",-3.5184036065181,-4.13455795898564,-3.45878856311478,0.360995694021292,-3.84292753687655,-3.43784357318665,-2.84790392243962,-3.21746124971017,-1.15449371994345,-3.85990367323912,-3.6750631552403,-1.5120467790136,-3.39861660209271,-4.08328936156149,-3.08746284125034,-3.33526963212652,-3.9171161192149,-0.368456064693968,-3.06675427692643,-3.48860961501319
"FEAT_738",-2.71206786436075,-3.02911538620628,-3.44246154684847,-0.90178002574141,-2.38906562758467,-2.56711647505898,-3.2002665862934,-2.88414210065748,-2.33017554107135,-2.48701017656007,-2.39310245875389,-2.07725179018469,-3.12021775410418,-2.70969635827618,-2.5114283264091,-2.96418219517481,-2.68894264038466,-1.20961715447379,-2.09515046590825,-2.13649329011591
"FEAT_229",-3.14027463730463,-2.93931086097708,-2.91422615464104,0.501552013680541,-2.94850968481026,-1.77476018561445,-2.30017566210987,-2.30141805564724,-0.105343419893551,-2.39504126870176,-3.4141845028673,0.108225424374987,-2.81858077969459,-2.57585188181483,-2.62308760145615,-2.60503067412204,-2.8083787958827,0.42588392332333,-2.12445704873254,-2.85438813715797
"FEAT_909",0.0204809094497942,-1.74998401253895,-0.212845299445333,0.160239929103655,-1.50052835908203,-1.03166885542823,-1.38029994325361,-0.47197170928752,0.338825629831371,-0.876851769227135,0.874805248167332,0.466222796806453,-0.573127364284187,0.365250204261616,-0.870807763169786,0.411481494232923,-0.872562241200782,1.08981896541509,-0.871187380698371,-0.798317249657675
"FEAT_476",-4.66898742875782,-4.83308321068875,-4.78941775188753,0.235672876208832,-4.71566619236575,-6.62058641045188,-4.67710872972017,-4.14622074085104,-0.285741237790113,-4.5385031896285,-4.46520625626393,-0.691722065709755,-5.15181020688271,-5.3149753342456,-3.88323932754387,-4.61296104111012,-4.98432755078648,0.176079435947509,-3.16488060804825,-4.64250302878052
"FEAT_22",2.791139000964,2.4717905894859,1.75411039735562,-1.6986486626151,1.32850199670845,2.29584302831338,1.45987513814918,1.63820680709182,-0.716958046531147,0.926729602672061,2.17925236659265,-1.36737106564853,4.09701066272586,2.78682823187538,0.504994196017741,1.44493338576178,2.19744344956486,-3.27409956979675,0.910234038682889,3.64263821161805
"FEAT_251",-0.244428204772007,-1.26389597351595,0.597475750441246,1.64211311923607,1.06202036257797,1.4765431665421,3.82177805904452,-0.496535613300037,1.4602136378312,-2.11248820728814,-2.76553474636298,2.07287492065143,-1.0462381347885,2.11460312163986,-0.529921137163194,2.67297358254085,-0.893741312609443,2.81152168403491,1.76825056817259,0.527688944848175
"FEAT_226",0.311708252569483,0.554017517070058,0.217741447554701,1.36858776843886,-0.781640015655417,1.08571847540427,-1.45224455155536,-2.01273348990779,0.306905904269709,-0.707070962680324,-1.56325024475866,1.34185978683835,1.34701203932598,0.95154361401768,-1.13851011373732,-0.0156532643114855,1.16417884005584,1.58717183505934,0.498272766525858,0.595798772526992
"FEAT_551",-1.06011698988227,-1.25876974203621,-1.78933777094818,-0.808688211007128,-0.468400204490799,-0.812681921312427,-2.51343313440865,-2.46897562777308,-0.577594566603792,-1.72641395589774,-0.543738047718356,-0.327522183066285,-0.829984200775474,-2.97203483197886,-1.98163227023032,-0.916703716548399,-0.724716708223693,-1.04561966065173,-2.72981832158658,-0.942610587888608
"FEAT_816",-3.4172735224912,-2.92298767772802,-3.4724999297395,0.239368572617616,-3.8351266177409,-4.22435354054985,-3.67856186777345,-2.94641895979516,-0.392515573944316,-3.57943068780525,-3.74202641884275,-0.447622359949931,-3.06334040699314,-3.76529931962602,-2.98242009810335,-3.75056589621337,-3.35647741990207,-0.113413448016419,-2.98882775025124,-3.66605441070461
"FEAT_249",-4.19187639217292,-3.16956269731161,-4.34659962678752,0.444167938620896,-3.53881403991727,-0.835241568168937,2.1709328219799,-2.40115478603794,0.775350035758663,-3.14551038449811,-3.7657108028695,-0.121570245697949,-3.72939334396207,-0.0190510585369389,-2.17275937375063,-0.98009761241388,-1.64780045768487,1.27764186264252,-3.79676952422319,-3.81017973648516
"FEAT_270",4.13589007153231,3.69737723072051,3.9881349141237,2.90033060531378,3.8354160047698,3.01106516396295,4.14144490174647,3.30771182076973,1.34702985546428,4.32069185227454,3.25813237673742,2.17895055327149,3.48361113358306,3.92077056999621,3.90550105055442,4.02827969826149,3.64830825877535,2.64702848826745,3.81552604771075,3.35681130986039
"FEAT_425",-1.88926737942681,-1.73414867163179,-1.83905551149011,-0.387130512212363,-1.77978299136542,-1.81377578025503,-2.11925757559439,-1.9675163920761,-1.78037995454582,-1.97299671295104,-2.06472918695179,-1.12429720202741,-1.83756953510461,-2.01191354770186,-1.91575879701897,-1.65861750307237,-1.41953889151378,-0.274488700032737,-1.411175526741,-1.80836627508948
"FEAT_134",-3.32921845115474,-3.7835498437789,-3.97546377865449,-0.493854251297402,-4.0316869580697,-3.9197011256248,-3.20992534359661,-4.16184387872913,-0.864216499721081,-3.81489078096093,-4.12660654253793,-0.781800901664332,-3.39444158933166,-3.37568674823464,-2.65571527364304,-3.87105848975349,-3.91456850142743,-0.220010163462111,-3.67984578341418,-3.83171331779537
"FEAT_335",-3.1069704080277,-3.27775273851927,-3.58097293889528,-0.682837340713635,-3.32329882662078,-3.31015581361893,-3.41078245592958,-2.81733325606642,-0.974857574137601,-3.14640303060337,-3.58630968079933,-1.10772039466233,-3.55840263389256,-3.05872469584254,-3.18442457113743,-3.29861177025823,-3.27920482367599,-0.410251898656925,-3.0703893278914,-3.19162986457834
"FEAT_358",-2.73108321913603,-2.27052643142662,-2.93307629858873,-0.593212290953169,-2.69800917760272,-2.95091813125361,-3.03022503721602,-2.88472547687111,-1.76035996854408,-2.9604229257803,-2.84304411358389,-1.93085763131861,-2.74452989077528,-3.1018005822046,-3.0153130554945,-3.01105389530277,-3.1050662746757,-0.627034051888588,-2.56176701175672,-2.85690091586197
"FEAT_982",4.1433615936171,4.44609627257134,4.65034995186022,3.61427852756288,4.72066637586354,4.64939759638381,4.79895248106191,4.5858209922912,3.66247186794207,4.58388093905352,4.58468025577437,4.2978015953363,5.28906741833598,4.57105160594633,3.35779135676146,4.33141607601029,4.72832188338709,2.96441287656186,4.31808602859297,4.49322085769524
"FEAT_359",2.02246193764378,1.43246836062709,2.27470665337105,2.65487537714162,0.95660740448662,1.37722622832216,1.17944777556082,-0.403779154853349,1.61082004902909,0.940177504063748,-0.552669097514272,2.3323778352429,2.82872065932472,1.41410942266859,-0.364313307050754,0.582003592129869,1.21237714306658,2.76377399551203,0.455898486159085,1.4154069947453
"FEAT_975",-4.48496671074443,-2.72546569329833,-3.49381752634784,-4.58750618937463,-4.58895235755697,-4.32734587095032,-4.45342815538126,-4.47522144360399,-3.31817290801788,-3.87914560512561,-4.33955476190521,-3.98454610379614,-3.66252176574033,-4.36502078957843,-4.76746219493409,-3.86733841258499,-4.61000386503473,-4.08139891344676,-3.40110767109003,-3.5272183617674
"FEAT_314",3.74974635518734,3.35356298353047,3.81978727695656,3.70796079327412,3.14805610005938,3.36248960552939,3.5804247008505,2.11655165056652,2.07558563760121,3.41363450875605,3.42640396395013,3.91313726761917,3.9296173413565,3.61478793949731,1.5834228046936,3.65351687942143,4.07576750761796,3.32294782182296,3.39075198287673,3.95187579856163
"FEAT_517",1.89149933343232,2.00124993699089,1.7027615453403,1.75593046430588,1.75238568243311,1.98630325978172,2.07214537405351,0.957428810630509,1.8579345962236,1.82042082268363,1.71531801196061,1.70002744757143,2.80477732644865,2.02110664012544,1.14795166623607,1.63314992197659,2.1390096717526,1.46398252361382,1.57986463308148,2.49568234869149
"FEAT_116",-4.20876913747247,-4.44985999989304,-4.13634751804635,-0.304859625184816,-4.62083258014061,-1.93197253554259,-4.59693514238723,-4.41144065114078,-0.777550333176462,-4.15926229983859,-4.46337299663384,-0.82892764439064,-3.868070704278,-4.76254615341193,-4.17143932407625,-4.18185196001151,-4.37978950079528,-0.384790994116371,-4.17726148620092,-4.20869133610655
"FEAT_509",-3.97417401263209,-2.47393118833241,-3.78269680732578,-0.429837365285398,-3.18978662566393,-2.94809889808797,-3.36854345416249,-3.12592526579395,-1.75629100990463,-1.9340895547669,-3.65314671539626,-1.32922690262199,-3.1111495224786,-3.01417522994259,-4.209775575578,-3.40368367772871,-3.98757055045848,-0.312764673199172,-3.32844523961238,-2.72228410718431
"FEAT_802",-0.76391737507151,-2.43431559689941,-0.75509868492618,-1.0165828841956,-3.16081887713486,-2.70043971814109,-0.911131251500942,-2.51400395007986,-0.375634677443799,-3.05740978173215,-2.86443601726487,-0.191343229353527,-2.65873778427412,-1.70387535375319,-2.20969255903759,-0.417013794164451,-2.66739574658136,0.35123172245847,-3.52660791263599,-3.1327445734425
"FEAT_441",-3.61857964925506,-3.45919116946326,-3.80472626349699,-0.0181595295252357,-3.31973353013315,-3.30001602459204,-2.71946886108783,-3.00120308141028,-0.801643547025844,-3.34750342560554,-3.77722219198011,-0.526381746155474,-3.22269547669748,-3.274358666394,-2.88436688127982,-3.49905205015268,-2.7503727103496,0.136664727769254,-3.17789296116959,-3.26753276337474
"FEAT_729",3.27538752177773,2.91832150476934,3.78939244276319,1.48783533364096,3.14127964855144,3.4167187662689,2.37548681599876,2.19857655535004,2.8097693066237,3.71196158803631,3.72124377940931,2.78914394341257,4.18383123572257,3.70581038992142,3.15595205888971,4.53729377017333,2.18692518376617,2.83054566351181,3.65033850957318,3.91922765280332
"FEAT_327",-0.432158548286053,-0.533171646585429,-0.971011045087555,-0.387718960620461,-2.35624306267709,-1.243186181636,-1.81080573421143,-0.378258211237544,-0.26358515790801,-2.90566971857717,-1.40556976552256,-0.168507054622009,-0.804770906882079,-1.01865144044044,-2.34449533542768,-0.97119986123634,-0.166292254770719,-0.321509382650088,-0.448820963823812,-1.3021918768261
"FEAT_336",-0.592655267628596,0.180838026555991,-0.362352504985851,0.618594023517005,-1.81108828489547,0.290996916938868,-1.74110985470816,-0.483155462165429,0.550859183127817,1.33018514458272,0.542841018551896,1.15167257567398,0.343485562441349,-0.0241059193392185,-2.30604402157531,-0.236483244465017,0.225228960834159,-0.164106784961643,-1.46471265830303,0.799961619976852
"FEAT_716",0.371134677402029,0.94268101916996,-0.426730666232351,0.884918997227057,0.54695094286564,0.670720230035758,0.0123640706291888,0.154849348456307,1.11818685320675,-0.416108409911382,0.820611018759871,0.675695794159562,1.17889078269986,0.0383652972090348,0.0208266680408046,-0.372909075838371,0.522156344248822,0.973240955557279,0.541639424500899,1.10714108973011
"FEAT_733",-2.49125184812723,-2.62092842641551,-2.26093746499821,-0.486545282176945,-2.0966549825852,-2.64238355959157,-2.42857582967546,-2.04435146698987,-1.09661264853501,-2.00209890201964,-2.29849700085692,-1.53453583263297,-2.86880996459845,-2.31936205888874,-1.47901572908923,-2.17621236012915,-2.56958871206708,-0.5032808507413,-1.98759036484021,-2.54604286766272
"FEAT_710",-0.568111169629243,-1.20888449202663,-0.846080181150186,1.10529786692804,-0.119020410438529,-0.622172468294467,0.116984263457832,-1.2080166934407,-0.464114709673226,-0.0816041153873244,-1.39277997329279,0.615813067866683,-1.70647602533389,-0.0737693617877182,-1.41124990182665,-0.672600698884122,-1.15334211724671,0.753994106672863,-0.118993922641954,-0.589689331669094
"FEAT_986",-0.598451460397473,-1.5586694915801,0.619270551496451,1.08208940142095,-0.351783101163423,-0.109657671070107,0.205492772043544,-1.37721415219741,0.251538766995965,-0.633212531882292,-2.36369061927862,0.412520515418629,-1.52732113295177,0.0479964994623701,-0.532441270005102,0.261637018284127,-0.554702022475323,0.931654359687212,-1.76609463084317,-1.13916801201174
"FEAT_117",5.04429609353604,4.36272973135642,4.80789604769348,4.42906338805477,4.45782256519979,4.4236135532683,5.68156852235802,3.77227529393361,4.33417169064211,3.98172582853111,1.71027775588353,5.35674214922917,5.80430375058358,4.22905043012225,2.49916085707118,4.77764423203536,5.24676111011304,4.53544743122273,4.4525067518304,4.30639340762971
"FEAT_165",0.684617449625856,1.22306579126274,0.741809830868335,0.230977111123265,0.955975376108002,0.881832620562912,0.614037839508231,1.86900276467525,0.687158690046455,0.81245579375047,0.488730552766557,0.451617856716358,1.04314449170052,0.860687028599353,0.234652604463971,0.43687810782824,0.897319413461408,0.257858363447235,2.08682701266319,1.06872043468276
"FEAT_984",-4.61209286434164,-4.78166469080957,-5.11565620073893,0.0427044509542385,-5.51368889757015,-5.21961144344041,-5.43728724732578,-4.89167120799108,-0.48956008835128,-4.34577483684173,-4.96106240739397,-1.40630811005264,-5.02691859317709,-4.45884859375933,-3.88070107162766,-1.83719889589362,-4.57262023242374,-0.817987040179391,-4.73329473866216,-5.5360966919214
"FEAT_740",-0.862496476250065,0.0371800473434534,0.911923482916195,0.447966432143843,-0.577041519780282,-0.264897149850984,-0.777859248100019,-1.66858578374513,-0.141804896923648,-0.4976916111411,-1.67390258047126,0.287592941714139,1.37686342174567,-1.0023371057126,-2.33405165396985,-1.20858662181142,-0.223908454620196,0.45023502737729,-0.314011438156448,-0.486741426231808
"FEAT_389",-2.20483404995214,-2.83857933079285,-2.41947375414371,0.612799717801577,-2.61721955935348,-2.46386131328112,-2.50004934209184,-2.45048186883873,-0.125773152322533,-2.99938438444089,-2.44401167535275,-0.00171036776510291,-2.71394015306748,-2.48174543720328,-2.42770708927951,-2.60060299182084,-2.35167543828141,-0.3336915442032,-1.97492166155886,-2.59362430166351
"FEAT_869",-1.98560701857243,-1.72872328218494,-0.59146677236991,0.714773586325436,-2.36266902626866,-1.24503301006849,-0.387457368978609,-1.94082304894185,-0.885087574713729,-0.57837527038328,-1.51911337608906,-0.154254666341998,-3.52945681703764,-1.01474084534408,-2.73895789194686,-1.06855176966212,-1.22042236720645,0.546129658907971,-0.716469461474601,-1.93757867341929
"FEAT_325",-2.7360016400153,-2.8829082360326,-3.72171530503649,-0.41834705536928,-2.93250281148189,-2.62981269438609,-3.19460180554588,-3.15127028879017,-1.18914575487315,-3.42530583473267,-3.22184666947033,-1.1812831437008,-2.44085090514746,-3.52094600785,-3.40831511829997,-3.13174124357439,-2.86552747521342,-0.360850554811151,-2.80230699863997,-3.27665786962297
"FEAT_406",-4.38972264682589,-5.55223962644112,-6.88372143115434,-0.598793843281933,-4.99095486039699,-5.11663759312867,-4.34543326950284,-4.91233914014026,-2.01185868921225,-5.37370174461141,-6.18893606306078,-0.496107979177087,-5.85033066942194,-5.12618336211298,-2.75705208627679,-5.53546979681393,-6.61266781257699,-0.632718965603076,-5.54974677617784,-1.80705898461228
"FEAT_702",0.664984584152361,1.38605843230708,0.598637437618233,-0.107786071788322,1.04758311612342,2.65145791250806,1.5759737174939,1.7278192589653,0.450661409009565,0.0320886376768537,0.0255998232362965,-0.641327123838505,2.62401177114292,1.53418476457185,1.28203536776385,1.29067716090292,0.613351327307931,0.568283759574526,2.09533568502163,1.7960099484636
"FEAT_438",-4.58218679489875,-4.75633091903314,-5.18749254615302,-0.713247977985325,-5.0626339815099,-4.5349580265839,-4.2309861692754,-4.61153737308295,-1.93288580414146,-4.53220210618172,-4.77231131356809,-1.11295156706105,-4.8169726304975,-4.30559089194404,-4.74342348369234,-4.58390608726074,-5.252105844106,-0.60946003362298,-4.90575057576185,-4.61263293457569
"FEAT_547",3.78133692375393,3.8255327565066,4.48986756809067,3.80918398748136,4.32209584037222,4.37754466375172,2.61701869292205,3.84507458800676,3.66576088310281,4.20119341084082,1.37619577307618,4.1739811805521,5.24293497600423,4.05274146207197,3.13057422938621,4.7405678308464,3.55057950669549,3.32219556608194,4.13774459569316,2.95425778668563
